task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Code Review,Medium,Senior,Python,Medium,10,3,3,20,8,15,False,3,False,2.08333333,2,1,0,0,4.73020833
Code Review,Medium,Tech Lead,Go,Medium,8,3,3,16,6,16,False,0,False,4.08333333,0,2,1,0,3.17169792
Testing,Low,Mid,Python,High,2,5,3,4,6,11,False,0,True,3.1,3,1,0,1,1.03986382
Design Review,Low,Senior,Python,High,11,2,0,22,7,10,True,1,True,3.25,0,2,0,0,3.95659688
Code Review,High,Senior,JavaScript,Medium,1,5,1,2,1,12,False,1,False,4.65,0,3,1,1,0.566651
Testing,High,Tech Lead,Java,Low,13,3,0,26,3,17,False,0,False,3.58333333,2,0,0,1,5.75437958
Testing,Low,Senior,JavaScript,Low,4,5,1,8,3,10,False,0,False,3.45,2,2,0,1,1.54108762
Documentation,High,Tech Lead,C++,High,13,3,0,26,4,10,True,2,True,4.75,0,2,0,1,5.26375513
Refactoring,Low,Tech Lead,C++,Medium,9,4,1,18,7,16,False,1,False,3.5,2,1,0,1,3.0668375
Testing,Low,Mid,Java,Critical,12,3,0,24,1,15,True,1,False,4.75,0,2,0,1,3.23231147
Refactoring,Low,Tech Lead,Other,Low,1,3,2,2,2,9,False,0,False,2.08333333,2,1,0,0,0.722975
Testing,High,Mid,JavaScript,High,3,2,2,6,4,15,False,3,False,5.75,0,0,2,0,1.423818
Code Review,Medium,Tech Lead,Other,High,13,3,2,26,2,14,False,1,True,2.08333333,2,1,0,0,5.5209
Feature Dev,Medium,Mid,Java,High,4,3,2,8,9,17,False,1,False,3.25,0,3,0,0,1.6875
Bug Fix,High,Mid,C++,High,4,3,0,8,6,14,False,3,False,2.08333333,2,1,0,0,1.917975
Deployment,Medium,Tech Lead,Other,Low,2,4,3,4,6,15,True,1,False,2.375,2,2,0,0,1.53001406
Testing,Medium,Mid,Go,Medium,7,5,1,14,5,11,False,3,False,3.95,2,1,1,1,2.698475
Client Meeting,High,Mid,Python,High,1,3,3,2,9,16,True,0,False,3.5,1,1,1,0,0.77159014
Feature Dev,High,Senior,JavaScript,Critical,5,2,2,10,7,9,True,3,False,2.375,1,1,0,0,2.53972031
Feature Dev,Medium,Junior,JavaScript,High,10,3,1,20,5,9,False,2,False,2.91666667,2,0,1,0,3.62349562
Testing,High,Mid,Java,Medium,13,3,2,26,5,12,False,3,True,2.08333333,2,1,0,0,7.20784167
Testing,Medium,Junior,Go,Critical,13,5,0,26,7,12,True,2,False,3.95,2,1,1,1,4.00163085
Bug Fix,High,Tech Lead,C++,High,1,3,2,2,8,18,False,1,False,4.16666667,1,1,0,1,0.6556425
Code Review,Medium,Tech Lead,Go,Critical,5,2,0,10,6,11,False,1,False,3.625,1,0,1,0,1.59076969
Refactoring,Low,Mid,Other,High,9,2,0,18,4,14,False,0,False,2.375,1,1,0,0,2.861325
Feature Dev,High,Senior,C++,High,12,4,1,24,8,16,False,0,False,2.375,2,2,0,0,5.00731875
Design Review,Medium,Senior,Go,Medium,9,3,0,18,8,10,False,2,True,2.08333333,2,1,0,0,4.16258333
Deployment,High,Mid,Python,Low,1,3,1,2,6,16,False,1,True,4.75,0,2,0,1,0.70392506
Documentation,Medium,Tech Lead,Go,Critical,10,4,2,20,7,11,True,2,False,3.4375,1,2,1,0,3.61575457
Bug Fix,Low,Junior,Other,Low,10,3,2,20,5,9,False,0,False,3.25,0,3,0,0,4.021875
Testing,Medium,Mid,Go,Low,9,2,0,18,8,16,True,0,False,3.625,1,0,1,0,3.70555763
Client Meeting,Low,Junior,Python,Critical,10,4,3,20,8,13,True,2,False,1.9375,3,1,0,0,3.80497852
Refactoring,Medium,Tech Lead,Go,Medium,13,4,2,26,4,9,True,3,False,3.4375,1,2,1,0,5.48271281
Feature Dev,High,Junior,Go,High,10,4,3,20,1,17,False,2,False,4.125,2,0,1,1,3.88513125
Bug Fix,Medium,Senior,Java,High,12,2,3,24,10,17,False,0,False,2.375,1,1,0,0,4.63640625
Design Review,Medium,Junior,JavaScript,Low,13,2,2,26,6,13,True,2,True,3.625,1,0,1,0,6.4538462
Code Review,Medium,Junior,JavaScript,Medium,11,2,2,22,7,17,False,2,False,3.25,0,2,0,0,4.59375
Testing,Medium,Tech Lead,JavaScript,High,4,5,3,8,10,16,False,2,True,3.2,3,0,2,0,1.968219
Feature Dev,Low,Senior,Go,Medium,9,3,3,18,9,16,False,3,True,2.08333333,2,1,0,0,4.3707125
Code Review,Medium,Junior,Other,Low,8,4,1,16,5,10,True,1,False,3.4375,1,2,1,0,3.58739571
Code Review,Medium,Tech Lead,Other,Low,9,3,2,18,5,11,False,1,False,1.5,3,0,0,0,4.51
Documentation,High,Junior,Go,High,4,4,2,8,1,10,True,0,True,3.9375,1,2,0,1,1.90857722
Feature Dev,Low,Junior,JavaScript,Critical,11,3,1,22,7,17,True,0,True,3.58333333,2,0,0,1,3.52977781
Design Review,High,Junior,Python,Medium,3,2,0,6,5,18,False,3,True,4.5,0,1,1,0,1.56849
Client Meeting,High,Mid,Other,High,4,2,3,8,8,9,False,0,False,1.5,2,0,0,0,2.112525
Feature Dev,Medium,Mid,Java,Low,4,4,1,8,9,10,False,2,True,3.0,2,1,1,0,2.17427925
Client Meeting,Medium,Mid,Go,High,13,3,0,26,3,9,False,3,False,3.25,0,3,0,0,4.640625
Feature Dev,High,Junior,C++,Low,2,3,3,4,1,16,False,2,False,4.75,0,2,0,1,1.41506062
Deployment,Medium,Junior,Other,Low,4,3,0,8,1,12,False,0,False,2.91666667,2,0,1,0,1.62895333
Client Meeting,High,Tech Lead,C++,Low,3,4,1,6,10,9,True,0,False,3.5,2,1,0,1,1.55288306
Documentation,High,Tech Lead,C++,High,6,5,3,12,6,9,False,0,False,3.55,2,1,2,0,2.50519635
Refactoring,Low,Junior,C++,Low,2,3,3,4,1,9,False,0,True,2.66666667,1,2,0,0,1.36851
Code Review,Medium,Senior,Java,Critical,3,5,3,6,8,16,False,1,False,3.55,2,1,2,0,1.28988563
Code Review,High,Mid,Python,Low,2,3,1,4,2,11,False,3,True,2.08333333,2,1,0,0,1.65079292
Client Meeting,Low,Senior,Other,Low,10,3,0,20,3,11,False,1,False,2.08333333,2,1,0,0,4.05304167
Bug Fix,Low,Senior,Other,Medium,5,5,2,10,6,10,True,1,False,2.55,2,3,0,0,2.246475
Client Meeting,Medium,Mid,JavaScript,Low,12,3,2,24,10,14,False,0,False,4.16666667,1,1,0,1,4.7521375
Bug Fix,Medium,Tech Lead,C++,Medium,11,4,2,22,8,17,False,3,False,3.875,0,3,1,0,4.3953125
Documentation,High,Tech Lead,JavaScript,Medium,11,3,1,22,6,17,True,3,False,5.58333333,0,1,1,1,4.524261
Documentation,High,Tech Lead,Python,Critical,2,2,0,4,2,12,True,1,True,2.375,1,1,0,0,0.98260903
Feature Dev,Medium,Junior,C++,High,13,5,0,26,3,11,False,0,False,4.3,1,2,1,1,3.810456
Bug Fix,Medium,Junior,JavaScript,High,5,5,1,10,6,10,False,0,False,3.1,3,1,0,1,1.73714625
Feature Dev,Low,Senior,Other,Medium,11,3,0,22,4,10,True,3,True,3.58333333,2,0,0,1,4.30423744
Testing,Medium,Junior,Python,Critical,9,5,0,18,6,14,True,3,True,2.7,3,1,1,0,3.58397164
Bug Fix,Medium,Tech Lead,C++,Critical,13,3,3,26,3,9,True,1,False,1.5,3,0,0,0,5.26017188
Design Review,Medium,Senior,Go,Low,9,4,1,18,10,9,True,0,False,3.0625,3,0,0,1,3.89609473
Design Review,High,Junior,Other,Medium,13,5,3,26,8,9,False,0,False,2.9,1,4,0,0,6.14065
Design Review,High,Senior,Python,Critical,2,3,3,4,1,11,True,2,False,2.08333333,2,1,0,0,1.39538656
Documentation,Low,Junior,JavaScript,Medium,10,2,3,20,8,12,True,2,False,1.5,2,0,0,0,4.5740625
Design Review,High,Mid,JavaScript,Medium,2,5,2,4,6,17,True,2,True,4.8,1,1,2,1,1.25533254
Deployment,Medium,Tech Lead,JavaScript,High,11,3,1,22,2,12,False,0,False,5.0,1,0,1,1,3.20229
Feature Dev,Medium,Junior,JavaScript,Medium,1,5,3,2,4,13,False,3,False,3.95,2,1,1,1,0.954845
Feature Dev,High,Tech Lead,JavaScript,Low,13,5,3,26,5,16,False,1,False,3.05,2,2,1,0,6.60171573
Client Meeting,High,Tech Lead,C++,Medium,5,5,0,10,9,15,True,3,False,3.55,2,1,2,0,2.3673195
Client Meeting,High,Tech Lead,Java,Medium,11,4,1,22,5,11,False,2,True,3.0,2,1,1,0,5.4838465
Documentation,Medium,Senior,Other,Critical,4,2,1,8,3,11,True,3,False,1.5,2,0,0,0,1.87536563
Feature Dev,Medium,Tech Lead,Go,Low,5,5,1,10,4,10,True,0,False,2.7,3,1,1,0,2.32444616
Feature Dev,High,Tech Lead,Go,Medium,7,3,3,14,8,16,False,1,True,3.58333333,2,0,0,1,3.62776104
Client Meeting,Medium,Tech Lead,C++,High,3,5,1,6,8,18,True,0,False,1.85,4,1,0,0,1.28531813
Deployment,High,Mid,JavaScript,Low,13,3,2,26,5,12,True,2,False,4.16666667,1,1,0,1,6.3399105
Testing,High,Mid,Other,Low,6,3,3,12,5,17,False,2,False,2.91666667,2,0,1,0,3.47170679
Design Review,Low,Tech Lead,JavaScript,High,7,3,0,14,10,17,False,3,False,2.08333333,2,1,0,0,2.527425
Testing,High,Senior,Other,Medium,1,2,1,2,4,13,False,1,False,3.25,0,2,0,0,0.665625
Bug Fix,Medium,Senior,C++,High,1,3,2,2,3,13,False,0,False,2.91666667,2,0,1,0,0.58309125
Client Meeting,High,Tech Lead,JavaScript,Low,2,2,0,4,1,16,True,3,False,1.5,2,0,0,0,1.4443275
Feature Dev,Medium,Senior,Go,High,2,3,3,4,5,16,True,1,False,3.58333333,2,0,0,1,1.11601547
Client Meeting,Medium,Junior,Java,High,5,2,2,10,4,17,False,2,False,2.375,1,1,0,0,2.2078125
Documentation,Low,Senior,Go,Medium,2,3,0,4,7,18,True,0,True,1.5,3,0,0,0,0.85239
Design Review,Low,Mid,Java,Medium,3,3,0,6,1,18,True,2,True,1.5,3,0,0,0,1.51536
Deployment,High,Senior,JavaScript,Medium,1,5,2,2,5,10,False,3,False,3.55,2,1,2,0,0.919179
Client Meeting,Medium,Tech Lead,JavaScript,Critical,9,3,0,18,6,12,False,1,False,3.5,1,1,1,0,2.82185125
Deployment,High,Senior,Java,Critical,12,4,2,24,4,10,True,2,False,3.0,2,1,1,0,4.95108128
Client Meeting,Low,Junior,Other,Critical,8,2,1,16,4,10,True,0,False,2.375,1,1,0,0,2.65356984
Documentation,Medium,Junior,C++,Medium,8,3,3,16,1,18,True,3,False,4.91666667,0,1,2,0,3.33009687
Bug Fix,Low,Senior,Java,Medium,11,5,2,22,5,12,False,2,False,2.55,2,3,0,0,4.33735
Refactoring,High,Tech Lead,JavaScript,Low,13,3,1,26,6,13,False,3,False,3.58333333,2,0,0,1,6.18740146
Deployment,High,Mid,JavaScript,Critical,3,3,3,6,2,11,True,2,False,4.33333333,1,0,2,0,1.50437718
Refactoring,Medium,Junior,Other,Medium,11,3,3,22,3,13,False,2,False,4.33333333,1,0,2,0,4.19318333
Bug Fix,Medium,Mid,Java,High,9,5,0,18,9,10,False,3,False,4.65,0,3,1,1,2.801331
Documentation,High,Tech Lead,Python,Low,2,3,3,4,5,11,True,1,False,2.91666667,2,0,1,0,1.57143092
Client Meeting,High,Tech Lead,Other,High,9,4,3,18,4,17,False,1,False,4.5625,1,1,1,1,3.38576963
Client Meeting,Medium,Junior,JavaScript,High,4,3,1,8,3,16,False,1,True,3.5,1,1,1,0,1.64331338
Feature Dev,Medium,Mid,Go,Critical,11,3,0,22,3,15,False,3,False,4.91666667,0,1,2,0,3.20765208
Client Meeting,Medium,Junior,C++,Critical,7,4,1,14,3,18,True,0,False,2.8125,1,3,0,0,2.52591445
Feature Dev,Medium,Senior,C++,Low,10,3,1,20,5,12,False,2,False,4.16666667,1,1,0,1,4.05329375
Feature Dev,Medium,Mid,Java,Critical,11,3,2,22,10,12,False,3,False,3.5,1,1,1,0,3.8133125
Client Meeting,High,Senior,C++,Critical,10,3,2,20,6,18,True,0,False,2.66666667,1,2,0,0,4.227475
Feature Dev,Medium,Junior,Java,Critical,6,3,0,12,3,12,False,1,False,4.91666667,0,1,2,0,1.70619792
Feature Dev,Low,Mid,JavaScript,Critical,8,4,3,16,9,18,False,3,False,2.8125,1,3,0,0,2.96015156
Documentation,High,Senior,Go,High,2,5,0,4,9,17,True,1,False,2.55,2,3,0,0,0.93739275
Design Review,Medium,Senior,Go,Critical,3,4,1,6,5,18,True,0,False,3.4375,1,2,1,0,1.08472637
Documentation,Medium,Tech Lead,Java,Low,2,5,1,4,3,16,True,2,False,3.9,1,2,2,0,1.12994228
Refactoring,Medium,Senior,Go,Critical,13,4,0,26,2,18,True,2,False,4.125,2,0,1,1,3.96283388
Client Meeting,Medium,Senior,JavaScript,Medium,8,5,3,16,2,17,False,0,True,3.95,2,1,1,1,3.3336545
Deployment,High,Tech Lead,C++,Low,8,4,0,16,8,9,True,0,False,3.5,2,1,0,1,3.735039
Testing,High,Junior,Other,Critical,1,4,2,2,7,10,True,2,False,2.375,2,2,0,0,0.840735
Client Meeting,Medium,Mid,JavaScript,Medium,13,2,3,26,10,15,True,2,False,2.375,1,1,0,0,6.02732813
Documentation,Low,Senior,C++,Medium,1,3,2,2,5,9,True,1,False,4.16666667,1,1,0,1,0.6759725
Design Review,High,Tech Lead,Other,Medium,5,3,3,10,1,17,False,2,False,4.91666667,0,1,2,0,2.36860417
Client Meeting,Low,Senior,JavaScript,Critical,1,5,2,2,9,11,False,1,False,1.85,4,1,0,0,0.650845
Refactoring,Medium,Mid,C++,Medium,13,2,0,26,9,15,False,0,False,3.625,1,0,1,0,4.634175
Deployment,Medium,Mid,JavaScript,Critical,7,5,1,14,5,9,False,2,False,3.2,3,0,2,0,2.365839
Testing,High,Senior,Other,High,8,4,0,16,5,13,False,2,False,3.25,0,4,0,0,3.27375
Design Review,Low,Mid,C++,Low,7,2,2,14,4,11,True,2,False,3.25,0,2,0,0,3.27009375
Refactoring,Low,Mid,Go,Low,6,3,0,12,5,9,False,0,False,2.66666667,1,2,0,0,2.2968
Refactoring,Medium,Mid,Go,Medium,10,5,3,20,3,18,True,1,True,3.05,2,2,1,0,4.82996889
Bug Fix,Medium,Tech Lead,Python,Medium,12,5,2,24,8,11,False,3,False,3.6,3,0,1,1,4.57056
Bug Fix,Medium,Junior,Java,High,13,3,3,26,4,15,False,1,False,2.08333333,2,1,0,0,5.1534375
Refactoring,High,Mid,Other,Critical,9,2,1,18,10,14,False,0,False,4.5,0,1,1,0,3.09496688
Design Review,Low,Tech Lead,Java,Medium,7,3,2,14,3,9,True,1,True,4.75,0,2,0,1,2.76342413
Deployment,Medium,Tech Lead,JavaScript,Low,2,3,3,4,3,10,True,2,True,3.5,1,1,1,0,1.65293638
Refactoring,High,Tech Lead,Java,Low,5,2,3,10,3,15,True,2,False,3.625,1,0,1,0,3.03649861
Refactoring,Medium,Mid,Java,High,5,3,0,10,8,9,True,1,False,2.08333333,2,1,0,0,1.97623125
Refactoring,High,Junior,C++,Low,4,4,1,8,5,16,True,0,False,4.0625,1,1,2,0,1.937737
Bug Fix,High,Mid,Java,Medium,5,3,3,10,3,14,False,2,False,4.16666667,1,1,0,1,2.49889583
Documentation,High,Tech Lead,Java,Low,3,3,2,6,5,18,False,2,False,5.58333333,0,1,1,1,1.617176
Documentation,Medium,Junior,Python,Medium,2,4,3,4,4,17,False,0,False,4.125,2,0,1,1,1.0278125
Client Meeting,High,Tech Lead,Other,Medium,12,5,1,24,8,12,True,2,False,2.55,2,3,0,0,5.99400375
Bug Fix,Low,Tech Lead,Java,Low,7,4,1,14,5,13,False,2,True,2.8125,1,3,0,0,3.33162156
Documentation,High,Mid,Go,Medium,11,4,1,22,6,11,False,0,False,3.4375,1,2,1,0,4.69046531
Client Meeting,Medium,Tech Lead,Other,High,8,4,1,16,9,17,False,2,False,3.0625,3,0,0,1,2.87400234
Bug Fix,Medium,Junior,Go,Critical,2,4,3,4,10,14,True,3,True,3.4375,1,2,1,0,1.36996923
Documentation,High,Mid,C++,Low,7,4,0,14,5,14,True,2,False,5.0,0,2,1,1,3.0889782
Feature Dev,High,Senior,Java,Critical,13,4,1,26,1,16,True,3,False,3.0,2,1,1,0,5.28828116
Bug Fix,Medium,Mid,Go,Critical,12,3,0,24,3,9,True,2,False,2.91666667,2,0,1,0,4.13022969
Client Meeting,Low,Senior,Go,Critical,6,2,2,12,3,9,False,0,False,1.5,2,0,0,0,2.143275
Feature Dev,High,Mid,Other,Medium,10,2,2,20,10,11,False,2,False,2.375,1,1,0,0,5.004375
Refactoring,Low,Junior,JavaScript,Low,13,2,2,26,3,15,False,0,False,2.375,1,1,0,0,5.3752875
Client Meeting,Low,Tech Lead,JavaScript,Low,11,2,2,22,2,9,True,2,False,1.5,2,0,0,0,5.2800825
Documentation,Low,Senior,Go,High,1,3,0,2,8,16,True,2,False,4.75,0,2,0,1,0.5
Documentation,High,Tech Lead,Python,Critical,5,5,1,10,4,12,False,2,True,4.25,0,3,2,0,2.06706294
Feature Dev,Medium,Mid,JavaScript,High,2,5,3,4,8,9,True,1,False,2.75,4,0,0,1,1.16651391
Testing,High,Junior,JavaScript,Critical,7,2,1,14,7,11,False,3,False,1.5,2,0,0,0,3.1974875
Design Review,Medium,Mid,Java,Low,12,2,1,24,3,17,False,3,False,3.25,0,2,0,0,5.4140625
Deployment,Low,Tech Lead,C++,Low,4,5,0,8,1,17,True,2,False,3.1,3,1,0,1,1.70051805
Code Review,High,Mid,Java,Medium,1,5,2,2,3,15,True,1,False,3.8,1,3,0,1,0.7806435
Bug Fix,Medium,Tech Lead,Python,Critical,2,5,3,4,2,17,False,0,False,3.05,2,2,1,0,0.97651719
Refactoring,Medium,Junior,Python,Critical,1,5,0,2,6,11,False,2,False,1.85,4,1,0,0,0.513825
Bug Fix,High,Senior,Go,Medium,2,5,2,4,3,14,False,0,False,3.8,1,3,0,1,1.05469
Deployment,Low,Senior,C++,Medium,11,2,3,22,4,16,False,0,True,1.5,2,0,0,0,4.972275
Refactoring,Low,Tech Lead,JavaScript,Low,4,3,0,8,10,10,True,3,False,4.16666667,1,1,0,1,1.70238337
Deployment,Medium,Junior,Go,Medium,1,4,0,2,2,16,True,3,True,3.875,0,3,1,0,0.71072203
Refactoring,Medium,Junior,JavaScript,Critical,5,3,2,10,6,11,False,0,False,4.08333333,0,2,1,0,1.69881354
Feature Dev,Low,Tech Lead,JavaScript,Medium,5,5,0,10,3,16,False,2,True,2.2,3,2,0,0,2.178
Design Review,High,Senior,Go,Low,10,2,2,20,2,10,False,0,True,3.625,1,0,1,0,5.28385069
Documentation,High,Junior,Java,Medium,3,5,1,6,2,11,False,0,False,3.45,2,2,0,1,1.34812125
Code Review,Medium,Mid,C++,Critical,3,5,0,6,8,17,True,2,False,3.95,2,1,1,1,1.03745985
Testing,High,Senior,Python,Low,4,5,1,8,6,11,True,3,False,4.8,1,1,2,1,2.02444473
Bug Fix,Low,Senior,JavaScript,Critical,8,5,0,16,10,18,False,2,False,2.9,1,4,0,0,2.50019
Design Review,High,Junior,Other,Medium,2,2,0,4,7,14,False,1,False,3.25,0,2,0,0,0.95625
Feature Dev,Medium,Tech Lead,Java,Low,9,5,2,18,9,10,True,0,False,3.95,2,1,1,1,3.74008635
Bug Fix,Medium,Mid,Other,Critical,6,2,0,12,4,12,False,2,False,3.625,1,0,1,0,1.96952438
Testing,High,Tech Lead,Python,Low,6,3,0,12,3,16,True,2,False,2.91666667,2,0,1,0,3.16424185
Testing,High,Senior,JavaScript,Low,5,4,2,10,2,13,False,3,False,3.625,2,0,2,0,2.75496375
Feature Dev,Medium,Senior,Python,Medium,3,3,0,6,6,14,True,3,False,3.58333333,2,0,0,1,1.37779688
Design Review,Medium,Senior,JavaScript,Critical,7,4,3,14,6,11,False,0,False,3.0,2,1,1,0,2.54564375
Bug Fix,Medium,Mid,C++,Low,1,5,1,2,3,10,False,2,False,3.1,3,1,0,1,0.74064375
Bug Fix,Medium,Junior,C++,Low,11,4,1,22,10,14,False,2,False,2.375,2,2,0,0,5.12703125
Documentation,High,Mid,Python,Critical,7,2,2,14,3,14,False,2,False,3.625,1,0,1,0,2.81793488
Documentation,High,Junior,Java,Critical,12,4,2,24,7,12,False,0,True,4.0625,1,1,2,0,4.58769321
Design Review,Medium,Mid,Go,Critical,13,5,3,26,9,12,False,3,False,3.05,2,2,1,0,4.64822181
Testing,High,Mid,Java,Medium,11,3,2,22,6,12,True,0,False,4.16666667,1,1,0,1,4.767385
Testing,Medium,Tech Lead,Java,Low,4,5,0,8,5,9,True,2,False,2.2,3,2,0,0,2.05821
Deployment,Medium,Mid,Python,Critical,3,4,2,6,2,15,True,1,False,3.0,2,1,1,0,1.315902
Bug Fix,High,Tech Lead,JavaScript,Low,6,4,2,12,3,10,False,3,False,3.5,2,1,0,1,3.24786
Refactoring,Medium,Mid,C++,Low,1,4,2,2,5,17,False,0,False,3.9375,1,2,0,1,0.66063594
Client Meeting,Low,Mid,Java,Medium,4,2,2,8,8,16,True,2,False,1.5,2,0,0,0,2.087925
Code Review,Medium,Senior,Java,Critical,4,4,3,8,9,13,True,1,False,3.0,2,1,1,0,1.76824331
Bug Fix,Low,Senior,Java,Medium,7,4,1,14,5,10,True,0,True,1.9375,3,1,0,0,3.09348703
Refactoring,Low,Tech Lead,C++,Critical,3,2,0,6,7,14,False,3,False,2.375,1,1,0,0,1.15100625
Feature Dev,Low,Mid,Java,Medium,5,2,1,10,2,11,False,1,False,1.5,2,0,0,0,2.10125
Feature Dev,Medium,Mid,Java,Low,8,4,2,16,7,15,False,1,False,4.5625,1,1,1,1,3.176415
Design Review,Low,Tech Lead,Python,Critical,7,2,0,14,2,13,False,1,False,2.375,1,1,0,0,2.18524375
Testing,Low,Tech Lead,Go,High,10,5,0,20,9,16,False,1,False,1.85,4,1,0,0,3.354975
Refactoring,Medium,Junior,Go,Low,11,5,3,22,9,16,False,2,False,1.5,5,0,0,0,5.693875
Feature Dev,High,Junior,C++,Critical,1,5,3,2,7,17,True,1,False,3.05,2,2,1,0,0.82847718
Testing,High,Junior,C++,Medium,6,2,1,12,8,13,False,1,False,2.375,1,1,0,0,2.9535625
Feature Dev,Medium,Junior,JavaScript,High,2,3,2,4,7,10,True,0,False,2.08333333,2,1,0,0,1.03516875
Design Review,Medium,Senior,C++,High,6,4,1,12,3,16,False,0,True,4.125,2,0,1,1,2.07577013
Testing,Medium,Tech Lead,JavaScript,Medium,11,3,2,22,8,12,False,3,False,2.66666667,1,2,0,0,4.83333333
Design Review,High,Senior,Go,Low,3,2,1,6,1,9,False,2,True,2.375,1,1,0,0,2.05405063
Deployment,High,Junior,Java,Critical,7,3,0,14,4,10,False,0,False,3.25,0,3,0,0,2.5659375
Code Review,High,Mid,Go,Low,8,2,3,16,10,10,True,1,False,1.5,2,0,0,0,5.00779125
Documentation,Medium,Mid,Go,Medium,7,3,1,14,2,17,True,3,True,3.5,1,1,1,0,3.36805219
Deployment,High,Mid,JavaScript,Medium,5,4,1,10,2,14,True,1,True,3.4375,1,2,1,0,2.65155335
Testing,Medium,Mid,Python,Critical,8,5,2,16,7,10,False,2,False,3.1,3,1,0,1,2.82342375
Documentation,Medium,Tech Lead,JavaScript,Critical,12,2,0,24,4,11,True,1,True,2.375,1,1,0,0,4.72037672
Feature Dev,High,Mid,C++,Low,4,3,1,8,5,13,True,0,False,3.5,1,1,1,0,2.06228426
Feature Dev,High,Mid,Python,Low,13,3,3,26,5,12,True,2,False,2.66666667,1,2,0,0,7.402395
Design Review,Medium,Senior,Other,High,13,2,1,26,10,14,False,0,False,4.5,0,1,1,0,4.08673125
Refactoring,Medium,Mid,Go,Low,8,2,0,16,9,9,False,0,True,1.5,2,0,0,0,3.9688
Bug Fix,Medium,Junior,Go,High,9,4,1,18,3,18,True,0,False,2.375,2,2,0,0,3.47730469
Design Review,High,Mid,Java,Low,10,2,3,20,6,13,False,2,False,4.5,0,1,1,0,4.90153125
Documentation,High,Senior,Java,Medium,4,4,0,8,8,18,False,2,True,2.375,2,2,0,0,2.201925
Design Review,Low,Junior,C++,Low,10,3,2,20,2,10,False,0,False,3.25,0,3,0,0,4.021875
Feature Dev,Medium,Senior,C++,Low,13,5,1,26,2,10,False,3,True,3.95,2,1,1,1,5.67634595
Design Review,High,Senior,Python,High,12,3,0,24,2,17,False,3,True,2.91666667,2,0,1,0,5.33278597
Feature Dev,High,Mid,Go,High,2,3,1,4,2,9,False,0,False,5.0,1,0,1,1,0.753066
Refactoring,High,Tech Lead,Java,Critical,10,3,2,20,3,11,True,0,True,4.16666667,1,1,0,1,4.07495791
Code Review,Medium,Senior,Other,Low,9,3,2,18,8,18,True,0,False,4.75,0,2,0,1,3.69087469
Code Review,High,Mid,Python,Low,13,3,0,26,1,16,True,3,False,2.08333333,2,1,0,0,7.2231775
Testing,Medium,Tech Lead,Java,Medium,11,3,1,22,4,17,True,3,False,2.08333333,2,1,0,0,5.07128125
Deployment,High,Mid,JavaScript,Critical,11,2,2,22,1,14,True,1,False,2.375,1,1,0,0,4.78168031
Refactoring,Low,Senior,C++,High,13,2,0,26,7,15,False,1,False,2.375,1,1,0,0,4.2213375
Refactoring,Medium,Senior,Java,Critical,11,3,1,22,6,15,False,3,False,5.58333333,0,1,1,1,3.223795
Code Review,Medium,Tech Lead,Other,Medium,2,3,3,4,5,17,False,3,False,5.0,1,0,1,1,1.2121
Testing,Low,Tech Lead,Go,High,5,3,3,10,9,16,False,1,False,1.5,3,0,0,0,2.167875
Testing,Medium,Mid,Java,Medium,4,3,1,8,7,15,False,3,False,4.16666667,1,1,0,1,1.73652083
Design Review,High,Junior,JavaScript,Low,10,3,2,20,9,15,True,1,False,3.5,1,1,1,0,5.18161875
Testing,Medium,Mid,Go,Low,9,4,2,18,2,17,True,2,False,3.625,2,0,2,0,4.08969619
Design Review,High,Tech Lead,Go,Medium,10,3,3,20,2,11,True,0,False,5.0,1,0,1,1,4.146555
Deployment,High,Senior,Go,Critical,6,3,1,12,9,12,True,0,False,4.33333333,1,0,2,0,2.15652098
Client Meeting,Medium,Mid,Python,High,13,2,2,26,6,18,False,3,False,3.625,1,0,1,0,4.65199875
Code Review,Medium,Senior,Go,Medium,6,3,0,12,3,9,False,1,False,1.5,3,0,0,0,2.5625
Design Review,Low,Mid,Java,High,3,3,1,6,1,12,True,3,True,2.08333333,2,1,0,0,1.58380819
Testing,Medium,Mid,Other,High,6,2,3,12,4,18,True,2,False,2.375,1,1,0,0,2.82820781
Documentation,Medium,Mid,Other,High,8,3,0,16,5,14,False,2,False,3.5,1,1,1,0,2.745585
Testing,Medium,Mid,JavaScript,High,12,2,0,24,8,18,False,2,False,3.625,1,0,1,0,4.01034375
Refactoring,Low,Mid,Python,Medium,3,3,1,6,4,15,False,0,False,3.58333333,2,0,0,1,1.07599375
Design Review,Medium,Junior,Other,Medium,5,5,2,10,2,9,True,1,True,1.85,4,1,0,0,2.79279
Testing,Low,Junior,Go,Critical,11,4,2,22,5,12,False,2,False,3.5,2,1,0,1,3.33134125
Bug Fix,High,Mid,JavaScript,Low,10,2,2,20,5,12,True,3,False,1.5,2,0,0,0,6.15615
Refactoring,Medium,Tech Lead,JavaScript,High,3,3,3,6,10,11,True,1,False,3.5,1,1,1,0,1.48382719
Refactoring,Low,Junior,Java,High,3,4,3,6,5,13,True,2,False,2.8125,1,3,0,0,1.56843422
