task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Documentation,Medium,Tech Lead,Java,Low,11,5,1,22,3,13,True,1,False,3.2,3,0,2,0,4.7455947
Feature Dev,Medium,Junior,C++,Critical,7,3,3,14,5,15,True,0,False,2.66666667,1,2,0,0,2.8039375
Deployment,High,Tech Lead,C++,Low,8,4,0,16,1,9,False,0,False,3.0,2,1,1,0,3.730232
Feature Dev,High,Mid,Other,Medium,10,3,1,20,1,16,True,0,False,5.0,1,0,1,1,3.900225
Design Review,Medium,Junior,Python,Critical,12,3,3,24,9,9,False,2,False,2.08333333,2,1,0,0,4.61319792
Bug Fix,Low,Junior,Python,Critical,10,3,2,20,9,18,False,3,False,2.08333333,2,1,0,0,3.555125
Client Meeting,Medium,Senior,Go,Medium,5,4,3,10,9,12,False,3,True,2.8125,1,3,0,0,2.90210938
Code Review,Medium,Tech Lead,Java,Low,1,3,3,2,7,16,False,3,False,3.5,1,1,1,0,1.13502125
Bug Fix,High,Junior,Other,High,2,2,0,4,4,9,True,0,True,3.25,0,2,0,0,0.89656875
Client Meeting,Medium,Junior,JavaScript,Low,13,2,0,26,1,18,False,0,False,1.5,2,0,0,0,5.863
Refactoring,Low,Mid,Java,Critical,7,3,0,14,6,10,False,1,False,2.08333333,2,1,0,0,2.21772083
Design Review,High,Tech Lead,Java,Critical,12,3,1,24,7,13,False,3,False,3.5,1,1,1,0,4.55309513
Documentation,Medium,Mid,Other,Medium,6,2,1,12,3,15,True,0,True,4.5,0,1,1,0,2.49978094
Refactoring,Medium,Mid,Java,Critical,3,2,2,6,4,16,False,1,False,1.5,2,0,0,0,1.394
Code Review,High,Mid,Go,Critical,2,4,3,4,9,14,True,3,False,3.625,2,0,2,0,1.28721147
Bug Fix,Low,Junior,Python,Medium,10,2,2,20,5,13,False,0,False,1.5,2,0,0,0,3.9975
Testing,Medium,Junior,Java,Low,5,2,2,10,9,10,False,3,False,3.625,1,0,1,0,2.54879625
Testing,Medium,Tech Lead,Java,Medium,5,2,3,10,10,15,True,3,False,2.375,1,1,0,0,2.83335938
Documentation,Low,Mid,Python,Low,3,2,1,6,3,14,False,1,False,2.375,1,1,0,0,1.43556875
Refactoring,High,Junior,C++,Critical,11,2,2,22,8,15,True,2,False,4.5,0,1,1,0,4.21175212
Refactoring,Medium,Senior,C++,Low,13,4,1,26,8,9,False,0,False,2.375,2,2,0,0,5.77465625
Testing,High,Tech Lead,JavaScript,Critical,8,2,1,16,3,16,False,2,False,1.5,2,0,0,0,3.5111375
Bug Fix,Medium,Junior,Other,Low,1,4,2,2,2,18,False,3,False,5.625,0,1,2,1,0.83215
Code Review,High,Tech Lead,Python,Medium,1,3,0,2,7,15,False,3,False,3.5,1,1,1,0,0.68191
Code Review,Low,Senior,Python,High,2,2,2,4,2,17,True,3,False,3.25,0,2,0,0,1.1694375
Testing,Medium,Senior,JavaScript,Medium,12,2,2,24,5,16,True,2,True,4.5,0,1,1,0,5.19562313
Feature Dev,High,Mid,Java,Medium,1,3,3,2,9,9,True,1,False,4.33333333,1,0,2,0,0.8805685
Testing,Low,Senior,Other,Medium,7,3,0,14,8,16,True,0,False,2.08333333,2,1,0,0,2.634975
Feature Dev,High,Senior,Java,Critical,5,3,3,10,5,13,False,1,False,2.66666667,1,2,0,0,2.34175
Deployment,High,Senior,Python,Low,12,5,1,24,4,14,True,2,True,3.95,2,1,1,1,6.1922404
Design Review,High,Senior,Other,Critical,7,3,1,14,5,14,True,3,False,4.91666667,0,1,2,0,2.62993347
Refactoring,High,Mid,C++,Critical,6,3,0,12,5,9,False,3,False,2.91666667,2,0,1,0,2.40733387
Design Review,Low,Mid,JavaScript,Low,9,2,2,18,7,17,False,0,False,1.5,2,0,0,0,3.99135
Client Meeting,High,Mid,JavaScript,Low,6,3,1,12,6,16,True,1,False,4.91666667,0,1,2,0,2.79137994
Design Review,Medium,Tech Lead,Python,Low,9,3,1,18,10,9,False,0,False,5.0,1,0,1,1,3.22575
Design Review,Medium,Tech Lead,Python,Low,12,5,0,24,7,16,False,0,False,3.95,2,1,1,1,4.383984
Testing,High,Junior,Python,Critical,2,2,0,4,4,13,True,0,False,4.5,0,1,1,0,0.69690862
Code Review,High,Senior,Java,Critical,12,4,2,24,1,17,False,0,False,3.875,0,3,1,0,4.34872219
Code Review,Medium,Mid,Java,Medium,8,3,0,16,4,16,True,3,False,2.08333333,2,1,0,0,3.6596875
Documentation,Medium,Senior,Go,Medium,1,3,2,2,9,14,True,3,False,2.66666667,1,2,0,0,1.015
Deployment,Medium,Senior,Python,Critical,9,4,3,18,9,10,True,3,True,3.0625,3,0,0,1,3.8415494
Feature Dev,Medium,Tech Lead,Python,Medium,8,5,2,16,4,17,False,0,False,3.95,2,1,1,1,2.90605
Documentation,Medium,Senior,Other,High,5,5,0,10,7,10,True,0,False,2.55,2,3,0,0,1.838025
Client Meeting,High,Mid,JavaScript,Low,2,2,0,4,2,17,False,3,False,3.625,1,0,1,0,1.19597363
Client Meeting,High,Tech Lead,C++,Low,7,2,1,14,3,13,False,3,True,3.25,0,2,0,0,4.16315625
Deployment,Low,Mid,Go,Medium,13,4,1,26,3,10,False,2,False,1.9375,3,1,0,0,5.04571875
Bug Fix,High,Senior,Other,Medium,8,4,1,16,2,12,True,2,False,4.0625,1,1,2,0,3.56741897
Client Meeting,High,Tech Lead,Other,High,5,5,3,10,2,11,False,0,False,3.55,2,1,2,0,2.14619625
Documentation,Medium,Junior,Java,Medium,2,3,2,4,1,16,False,2,True,4.75,0,2,0,1,1.17170625
Refactoring,Low,Tech Lead,Python,Medium,2,4,1,4,2,11,False,3,True,2.375,2,2,0,0,1.26286875
Documentation,Medium,Mid,C++,Low,10,2,2,20,10,10,False,0,True,2.375,1,1,0,0,5.10544375
Feature Dev,Low,Senior,Java,Medium,8,4,1,16,1,14,False,2,False,3.0625,3,0,0,1,2.90548594
Bug Fix,Low,Senior,Python,Critical,11,3,3,22,2,9,False,1,False,4.16666667,1,1,0,1,3.24729396
Testing,Medium,Senior,JavaScript,High,11,3,1,22,1,12,True,3,False,2.66666667,1,2,0,0,4.430475
Bug Fix,Low,Senior,Other,High,2,3,1,4,2,11,True,0,True,2.66666667,1,2,0,0,0.8742195
Design Review,Medium,Mid,Python,High,1,3,1,2,4,12,True,3,False,4.16666667,1,1,0,1,0.68041969
Bug Fix,High,Senior,Other,High,5,4,0,10,10,14,False,1,False,3.0,2,1,1,0,1.99044
Documentation,High,Senior,Java,Critical,13,3,2,26,1,12,False,0,False,3.5,1,1,1,0,4.7895205
Bug Fix,Medium,Tech Lead,Python,Medium,13,2,3,26,8,12,False,3,False,5.75,0,0,2,0,4.75405
Refactoring,Low,Senior,Go,High,6,5,0,12,1,10,True,2,False,1.85,4,1,0,0,2.2469265
Documentation,High,Senior,Other,Critical,6,4,3,12,3,9,False,2,False,4.5625,1,1,1,1,2.32495931
Feature Dev,High,Tech Lead,C++,Low,6,5,1,12,8,11,False,1,False,3.9,1,2,2,0,2.8166677
Feature Dev,High,Junior,C++,Medium,13,3,1,26,2,9,True,3,False,2.08333333,2,1,0,0,6.72336875
Deployment,Low,Mid,C++,Low,2,3,2,4,3,18,False,1,False,2.08333333,2,1,0,0,1.22686667
Feature Dev,Medium,Junior,Python,Low,6,4,3,12,5,10,False,0,True,3.0,2,1,1,0,3.17779275
Refactoring,High,Junior,JavaScript,Medium,7,5,2,14,10,18,False,1,False,4.45,2,0,2,1,2.8271295
Bug Fix,Medium,Mid,Python,Low,7,5,0,14,6,17,True,2,False,3.2,3,0,2,0,3.061674
Deployment,Low,Tech Lead,Python,High,1,4,2,2,3,16,False,1,False,2.8125,1,3,0,0,0.6562125
Feature Dev,Medium,Junior,C++,Medium,3,5,0,6,2,11,False,1,True,4.3,1,2,1,1,1.164306
Documentation,Medium,Senior,Java,Low,11,5,2,22,5,18,True,2,False,3.45,2,2,0,1,4.98672694
Testing,High,Junior,JavaScript,High,10,4,3,20,1,10,True,3,False,4.125,2,0,1,1,4.15709044
Client Meeting,Medium,Junior,Python,Low,2,4,0,4,10,11,False,3,False,4.125,2,0,1,1,0.9949225
Refactoring,Low,Tech Lead,Go,Critical,10,3,1,20,7,17,False,0,False,1.5,3,0,0,0,3.2671875
Documentation,Medium,Junior,Java,Medium,4,2,0,8,5,13,False,1,False,3.25,0,2,0,0,1.59375
Refactoring,High,Senior,Other,Medium,11,2,2,22,9,17,True,1,True,1.5,2,0,0,0,6.4639575
Bug Fix,High,Mid,C++,High,4,2,0,8,10,10,True,0,False,3.625,1,0,1,0,1.54959682
Deployment,Medium,Mid,Python,Medium,8,4,0,16,10,12,False,0,False,4.5625,1,1,1,1,2.5668
Bug Fix,High,Tech Lead,Go,High,3,4,3,6,10,9,False,3,False,3.25,0,4,0,0,1.7971875
Client Meeting,High,Junior,JavaScript,Medium,7,4,1,14,3,9,True,2,False,3.4375,1,2,1,0,3.37470427
Code Review,High,Tech Lead,C++,Low,5,3,3,10,10,13,False,1,False,4.91666667,0,1,2,0,2.51714375
Deployment,High,Junior,Java,High,4,2,3,8,8,13,False,3,False,3.25,0,2,0,0,2.1853125
Documentation,High,Junior,Other,Critical,5,5,3,10,7,10,False,3,False,3.45,2,2,0,1,2.28431656
Client Meeting,Medium,Mid,Other,Low,13,2,2,26,5,13,True,0,False,1.5,2,0,0,0,6.5113125
Refactoring,High,Senior,Python,High,13,4,2,26,1,12,True,1,False,3.5,2,1,0,1,5.29807163
Documentation,Medium,Senior,C++,Critical,3,5,3,6,5,11,False,1,True,2.35,4,0,1,0,1.55938716
Code Review,Low,Senior,Go,High,11,4,0,22,10,10,False,3,False,2.375,2,2,0,0,3.7621125
Design Review,High,Tech Lead,Python,Low,11,5,0,22,9,13,True,1,False,3.4,1,3,1,0,5.37633558
Testing,Low,Junior,Go,Medium,10,5,1,20,4,16,False,2,False,3.1,3,1,0,1,3.5461125
Deployment,High,Tech Lead,Python,High,10,2,2,20,2,14,True,2,False,2.375,1,1,0,0,4.72913438
Design Review,High,Senior,Java,High,3,4,2,6,7,11,True,1,False,4.0625,1,1,2,0,1.41811543
Refactoring,Medium,Tech Lead,Java,High,11,3,3,22,5,18,False,1,False,4.08333333,0,2,1,0,3.87120938
Refactoring,High,Senior,Java,Medium,10,5,0,20,7,17,False,1,False,3.05,2,2,1,0,4.3196525
Bug Fix,Medium,Tech Lead,Java,Medium,12,5,0,24,6,16,False,3,True,3.95,2,1,1,1,4.657983
Testing,High,Tech Lead,C++,Low,6,4,2,12,8,10,False,3,True,4.5625,1,1,1,1,3.2611194
Design Review,High,Tech Lead,C++,Critical,5,4,0,10,3,12,True,3,False,4.0625,1,1,2,0,1.95632653
Documentation,High,Tech Lead,Other,Medium,8,2,1,16,4,18,True,1,False,4.5,0,1,1,0,3.50236688
Code Review,High,Senior,Go,Medium,4,2,0,8,8,15,False,0,True,2.375,1,1,0,0,1.98605
Feature Dev,Medium,Mid,C++,Medium,1,2,2,2,4,17,True,3,True,1.5,2,0,0,0,1.183875
Client Meeting,Medium,Mid,Go,High,5,5,3,10,1,11,True,3,True,1.85,4,1,0,0,2.88006469
Documentation,Medium,Mid,JavaScript,Medium,12,5,1,24,1,12,True,0,False,2.7,3,1,1,0,4.86511988
Bug Fix,Medium,Tech Lead,Go,Medium,9,3,2,18,4,17,False,3,False,2.08333333,2,1,0,0,4.1825
Code Review,Low,Tech Lead,Python,High,6,2,1,12,6,15,False,3,False,2.375,1,1,0,0,2.30495625
Code Review,Medium,Mid,Java,High,10,4,1,20,10,9,False,0,True,3.4375,1,2,1,0,3.69880552
Bug Fix,Medium,Senior,Java,Critical,12,5,1,24,9,16,True,3,False,3.4,1,3,1,0,4.22690231
Design Review,High,Mid,Other,Low,1,4,3,2,8,9,True,3,True,3.0,2,1,1,0,1.41662656
Refactoring,High,Mid,Java,Low,13,3,2,26,5,16,True,2,False,5.58333333,0,1,1,1,5.8528008
Testing,Low,Junior,C++,Low,2,2,2,4,9,17,False,0,False,1.5,2,0,0,0,1.15005
Refactoring,High,Tech Lead,Go,High,9,3,3,18,9,13,False,3,False,5.0,1,0,1,1,3.441582
Refactoring,Medium,Junior,Other,Critical,6,3,1,12,6,17,True,0,False,3.5,1,1,1,0,2.04202884
Bug Fix,Medium,Mid,Python,High,8,3,0,16,10,11,False,1,False,4.75,0,2,0,1,2.43354375
Documentation,High,Tech Lead,Other,High,8,2,1,16,8,12,True,1,False,1.5,2,0,0,0,3.80669625
Code Review,High,Mid,JavaScript,Low,8,3,1,16,5,18,False,2,False,4.16666667,1,1,0,1,3.75512042
Documentation,Low,Mid,Go,Medium,3,2,0,6,10,17,False,3,False,1.5,2,0,0,0,1.4145
Documentation,Medium,Junior,C++,Critical,1,5,2,2,5,11,True,2,False,2.55,2,3,0,0,0.78116062
Client Meeting,Medium,Tech Lead,Go,High,9,2,2,18,9,12,False,0,False,3.625,1,0,1,0,3.12806813
Refactoring,Low,Tech Lead,C++,Critical,4,4,2,8,9,16,True,3,True,1.9375,3,1,0,0,2.00902866
Deployment,High,Tech Lead,Other,Critical,9,3,3,18,9,11,True,0,False,4.08333333,0,2,1,0,3.55975299
Testing,Low,Tech Lead,Java,Critical,2,3,0,4,5,14,True,0,False,2.08333333,2,1,0,0,0.6399225
Code Review,Medium,Tech Lead,Python,Low,6,3,1,12,9,12,False,1,False,2.08333333,2,1,0,0,2.90285417
Testing,Medium,Senior,JavaScript,Medium,12,3,3,24,5,18,False,2,False,4.33333333,1,0,2,0,4.52531667
Bug Fix,High,Mid,Go,High,1,2,2,2,7,14,False,1,True,2.375,1,1,0,0,0.83543625
Code Review,Medium,Senior,JavaScript,High,8,5,0,16,3,11,True,1,True,3.4,1,3,1,0,3.09451874
Testing,Low,Tech Lead,Other,High,13,3,0,26,1,18,True,2,False,2.08333333,2,1,0,0,4.592385
Documentation,Medium,Mid,Go,Medium,8,5,3,16,3,11,False,1,False,4.3,1,2,1,1,3.05325
Client Meeting,Medium,Mid,Other,High,3,4,3,6,3,18,False,1,False,1.9375,3,1,0,0,1.57992188
Testing,High,Tech Lead,JavaScript,Low,5,4,0,10,8,10,False,2,False,3.0,2,1,1,0,2.534125
Documentation,Medium,Tech Lead,Java,Medium,8,3,1,16,2,14,False,1,False,2.66666667,1,2,0,0,3.335
Design Review,Medium,Mid,Other,Critical,13,3,3,26,6,9,False,1,False,2.66666667,1,2,0,0,4.72458333
Testing,High,Junior,Other,Medium,10,3,2,20,7,12,True,3,False,2.08333333,2,1,0,0,5.43725
Deployment,High,Senior,Go,Critical,12,5,3,24,8,17,False,0,False,3.4,1,3,1,0,4.57770645
Feature Dev,Medium,Tech Lead,Java,Low,10,4,3,20,7,9,True,2,False,3.25,0,4,0,0,5.03507813
Feature Dev,High,Junior,Java,Low,13,4,3,26,4,13,False,3,False,4.5625,1,1,1,1,5.93813138
Code Review,High,Mid,Other,Low,11,5,0,22,3,17,True,0,False,3.95,2,1,1,1,4.85252229
Refactoring,Low,Tech Lead,C++,Low,12,2,3,24,6,18,True,2,False,2.375,1,1,0,0,5.63271844
Code Review,High,Junior,C++,Medium,9,2,1,18,10,10,False,3,True,2.375,1,1,0,0,4.95433125
Feature Dev,High,Senior,Go,Medium,12,2,1,24,2,15,True,2,False,4.5,0,1,1,0,5.23127063
Deployment,Medium,Junior,Python,High,3,2,1,6,10,17,False,3,False,2.375,1,1,0,0,1.45715625
Feature Dev,High,Senior,Other,High,10,3,0,20,10,12,False,2,True,3.58333333,2,0,0,1,4.15701
Bug Fix,Low,Tech Lead,JavaScript,Low,11,5,3,22,1,9,False,0,True,1.85,4,1,0,0,5.37612075
Client Meeting,Medium,Junior,Other,Low,11,4,1,22,7,17,True,2,False,3.5,2,1,0,1,4.82104219
Documentation,Medium,Junior,JavaScript,Low,9,5,3,18,9,17,True,3,False,1.85,4,1,0,0,5.06193188
Feature Dev,Medium,Tech Lead,Other,High,5,2,1,10,8,10,False,3,True,3.25,0,2,0,0,2.27390625
Deployment,Medium,Junior,C++,Medium,6,4,0,12,8,14,False,3,True,4.5625,1,1,1,1,2.38231125
Design Review,Medium,Mid,Other,Low,11,4,3,22,1,14,False,3,False,2.5625,3,0,1,0,5.34050172
Design Review,High,Junior,JavaScript,High,6,5,2,12,1,12,False,1,False,3.95,2,1,1,1,2.3613732
Bug Fix,High,Mid,Other,Critical,10,2,1,20,9,10,True,3,False,2.375,1,1,0,0,4.42261641
Design Review,Medium,Tech Lead,C++,High,4,4,0,8,5,17,False,3,True,4.5625,1,1,1,1,1.50879713
Documentation,High,Senior,Go,High,3,3,2,6,8,9,True,1,True,2.08333333,2,1,0,0,1.84260038
Deployment,Low,Senior,C++,Critical,8,3,0,16,2,9,True,0,True,4.16666667,1,1,0,1,2.3950773
Testing,High,Tech Lead,Go,Low,13,2,1,26,10,11,False,0,False,3.625,1,0,1,0,6.00927731
Design Review,High,Junior,Other,Low,5,5,1,10,3,10,False,2,False,4.45,2,0,2,1,2.27654213
Refactoring,Medium,Tech Lead,C++,Low,5,4,1,10,8,16,False,3,False,3.5,2,1,0,1,2.36823125
Testing,High,Mid,JavaScript,High,2,2,1,4,3,18,False,3,False,3.25,0,2,0,0,1.1559375
Refactoring,Medium,Tech Lead,Java,Critical,10,2,2,20,3,10,False,0,True,1.5,2,0,0,0,4.1210125
Refactoring,High,Senior,Java,Critical,12,2,3,24,9,9,False,3,False,2.375,1,1,0,0,5.22957188
Refactoring,Low,Mid,Java,Critical,10,3,3,20,4,13,False,3,False,2.08333333,2,1,0,0,3.68209375
Feature Dev,Medium,Junior,Other,High,2,3,2,4,8,14,True,3,False,4.08333333,0,2,1,0,1.14963188
Refactoring,Low,Tech Lead,Python,High,12,2,3,24,9,12,True,2,False,2.375,1,1,0,0,4.60858781
Documentation,High,Tech Lead,Java,High,6,2,2,12,2,18,False,0,False,4.5,0,1,1,0,2.3374575
Design Review,Medium,Junior,JavaScript,Critical,7,3,3,14,3,11,False,2,False,4.16666667,1,1,0,1,2.48407187
Client Meeting,High,Tech Lead,Java,Critical,3,4,1,6,7,17,True,0,False,3.0,2,1,1,0,1.25833129
Design Review,Medium,Junior,C++,High,6,2,2,12,5,10,True,3,False,3.625,1,0,1,0,2.52651656
Design Review,Medium,Senior,Java,Low,7,5,0,14,6,16,False,2,False,4.8,1,1,2,1,2.52582
Client Meeting,High,Senior,Go,Critical,6,2,2,12,10,10,False,2,False,4.5,0,1,1,0,2.35188625
Documentation,Medium,Mid,Go,High,13,5,3,26,1,10,False,2,False,3.45,2,2,0,1,4.63912312
Refactoring,High,Mid,Other,Low,11,3,3,22,10,13,False,3,True,3.25,0,3,0,0,6.59071875
Design Review,High,Junior,JavaScript,Medium,5,2,2,10,9,15,True,0,False,1.5,2,0,0,0,2.79825
Code Review,Medium,Mid,Other,Low,7,3,1,14,9,10,False,3,True,2.91666667,2,0,1,0,3.6396926
Deployment,Medium,Senior,C++,Medium,6,5,2,12,10,17,True,2,True,3.95,2,1,1,1,2.78108985
Refactoring,High,Mid,Go,Low,2,3,1,4,9,13,False,2,False,4.08333333,0,2,1,0,1.21393479
Documentation,High,Mid,Python,Medium,1,3,3,2,5,15,False,3,True,3.5,1,1,1,0,1.19423975
Feature Dev,Low,Tech Lead,Go,Low,10,2,3,20,7,16,True,0,False,1.5,2,0,0,0,4.79469375
Code Review,Medium,Senior,Go,High,11,3,3,22,3,14,False,1,False,2.66666667,1,2,0,0,4.3065
Feature Dev,Low,Tech Lead,Other,Medium,12,5,0,24,2,17,True,1,True,2.55,2,3,0,0,4.96470975
Design Review,High,Mid,Java,High,9,3,3,18,9,14,False,3,False,2.91666667,2,0,1,0,4.07330887
Testing,Medium,Senior,C++,Medium,9,2,2,18,2,17,True,0,True,4.5,0,1,1,0,3.82319438
Design Review,Medium,Junior,Python,Medium,13,3,0,26,9,13,False,3,False,5.58333333,0,1,1,1,4.301
Deployment,Medium,Tech Lead,Java,High,2,5,0,4,4,13,True,1,False,2.7,3,1,1,0,0.79611053
Feature Dev,High,Mid,Go,Low,3,3,0,6,10,14,False,2,False,5.58333333,0,1,1,1,1.359116
Code Review,Low,Senior,Python,Medium,2,2,1,4,10,14,False,2,False,1.5,2,0,0,0,1.09675
Client Meeting,Medium,Tech Lead,Go,Medium,11,5,1,22,1,15,False,0,False,2.2,3,2,0,0,4.5045
Deployment,Medium,Senior,C++,Critical,2,3,2,4,3,16,False,2,False,1.5,3,0,0,0,1.132625
Refactoring,Low,Junior,Python,Medium,5,5,3,10,1,9,True,0,False,2.55,2,3,0,0,2.29753125
Client Meeting,Medium,Junior,C++,Low,13,5,3,26,10,11,True,0,False,3.8,1,3,0,1,5.64151088
Testing,Medium,Tech Lead,Java,Critical,6,3,0,12,4,11,False,0,False,2.08333333,2,1,0,0,2.0315
Feature Dev,High,Tech Lead,JavaScript,Medium,9,2,3,18,8,9,False,0,False,2.375,1,1,0,0,4.5039375
Design Review,High,Mid,C++,High,5,3,3,10,3,10,True,1,False,2.08333333,2,1,0,0,2.68202813
Client Meeting,High,Tech Lead,Go,Critical,11,3,3,22,8,18,False,2,False,2.08333333,2,1,0,0,4.83327708
Deployment,High,Junior,JavaScript,Critical,10,3,0,20,7,13,False,3,False,3.5,1,1,1,0,3.73704625
Documentation,Medium,Mid,Java,Medium,10,2,1,20,7,14,False,3,False,2.375,1,1,0,0,4.3665625
Feature Dev,Medium,Senior,Go,Low,9,5,3,18,7,11,True,0,False,1.85,4,1,0,0,4.71283313
Bug Fix,Medium,Senior,JavaScript,Medium,3,5,1,6,2,10,True,1,True,3.05,2,2,1,0,1.53922086
Design Review,High,Junior,Python,Medium,4,2,3,8,10,12,False,1,False,3.625,1,0,1,0,2.12993813
Documentation,High,Junior,JavaScript,Critical,2,4,0,4,4,17,True,2,False,2.375,2,2,0,0,0.9808575
Code Review,Medium,Junior,JavaScript,Medium,6,4,2,12,3,10,False,3,False,3.0,2,1,1,0,2.7645
Testing,Medium,Tech Lead,Go,Low,8,5,1,16,7,10,True,1,False,2.7,3,1,1,0,3.72992524
Design Review,Medium,Senior,Python,Medium,9,4,1,18,9,14,False,1,False,4.5625,1,1,1,1,3.08818125
Deployment,High,Mid,Other,High,7,2,0,14,1,16,True,1,False,2.375,1,1,0,0,3.07857375
Bug Fix,Low,Tech Lead,C++,Critical,6,3,3,12,7,9,True,0,False,2.08333333,2,1,0,0,2.31971906
Deployment,Low,Senior,Go,Medium,12,2,3,24,1,15,False,0,False,1.5,2,0,0,0,4.88925
Bug Fix,Medium,Senior,JavaScript,Medium,4,4,0,8,2,11,True,1,False,5.1875,1,0,2,1,1.3503525
Design Review,High,Senior,Python,Critical,12,3,0,24,2,12,False,3,False,2.91666667,2,0,1,0,4.57865462
Refactoring,Medium,Mid,JavaScript,Critical,12,3,0,24,5,16,True,1,True,1.5,3,0,0,0,4.93083938
Client Meeting,Low,Senior,C++,Critical,8,3,0,16,10,17,True,3,False,3.25,0,3,0,0,2.66076563
Feature Dev,Medium,Mid,C++,Low,3,3,3,6,9,10,True,1,False,4.16666667,1,1,0,1,1.71216719
Bug Fix,Medium,Tech Lead,C++,Medium,6,2,1,12,4,17,True,1,False,2.375,1,1,0,0,2.73032813
Client Meeting,High,Mid,C++,Medium,5,2,1,10,5,16,False,3,False,3.625,1,0,1,0,2.45076563
Feature Dev,Medium,Mid,JavaScript,High,7,5,3,14,6,10,True,0,True,4.3,1,2,1,1,2.75067293
Refactoring,Low,Senior,Python,Low,9,4,0,18,10,15,False,0,True,2.8125,1,3,0,0,3.76113375
Client Meeting,Medium,Senior,Go,Medium,8,3,1,16,1,15,True,1,False,2.08333333,2,1,0,0,3.60740625
Refactoring,Medium,Mid,C++,Low,12,5,3,24,10,9,False,1,False,4.8,1,1,2,1,4.504379
Testing,Medium,Junior,Go,Critical,1,4,3,2,4,10,False,1,False,2.5625,3,0,1,0,0.76124539
Client Meeting,Medium,Mid,C++,Critical,12,4,0,24,9,18,False,0,False,2.5625,3,0,1,0,3.8462925
Testing,High,Junior,Other,Low,12,2,0,24,7,9,False,1,False,2.375,1,1,0,0,6.0660875
Design Review,Low,Senior,JavaScript,Critical,2,2,0,4,6,14,False,2,False,3.25,0,2,0,0,0.733125
Code Review,Low,Tech Lead,C++,Low,4,3,2,8,2,13,False,2,False,2.66666667,1,2,0,0,2.06286667
Feature Dev,Low,Mid,JavaScript,Low,3,5,2,6,6,14,False,0,False,3.1,3,1,0,1,1.3627845
Deployment,High,Mid,Java,Medium,1,3,3,2,4,17,True,1,False,3.58333333,2,0,0,1,0.92771656
Deployment,Low,Senior,C++,Critical,7,3,3,14,1,12,True,1,False,2.08333333,2,1,0,0,2.72855844
Deployment,Medium,Mid,C++,Critical,9,4,2,18,9,14,True,0,False,3.0,2,1,1,0,3.20751113
Testing,Medium,Mid,Java,High,3,4,1,6,5,9,True,2,False,3.625,2,0,2,0,1.26499472
Feature Dev,High,Mid,Go,High,13,3,3,26,10,14,False,2,False,2.91666667,2,0,1,0,5.52270712
Deployment,High,Senior,Other,High,5,4,3,10,7,17,False,2,False,3.5,2,1,0,1,2.33308125
Documentation,High,Mid,JavaScript,Medium,4,3,0,8,5,18,True,3,True,2.66666667,1,2,0,0,2.38931
Feature Dev,Medium,Junior,Python,Low,13,3,2,26,9,9,True,1,True,4.16666667,1,1,0,1,6.0268285
Refactoring,Low,Senior,C++,Critical,8,4,1,16,6,17,True,1,False,2.375,2,2,0,0,2.74114641
Feature Dev,Medium,Senior,C++,High,11,5,2,22,9,17,False,3,False,3.4,1,3,1,0,4.05945
Feature Dev,Low,Mid,Go,Critical,12,3,3,24,2,10,False,0,False,2.08333333,2,1,0,0,4.03760625
Design Review,High,Tech Lead,C++,Medium,8,3,3,16,7,16,True,0,False,3.5,1,1,1,0,3.89092462
Testing,Medium,Junior,Other,Low,4,5,2,8,5,10,True,3,False,3.05,2,2,1,0,2.33536958
Testing,Low,Tech Lead,Go,Medium,7,2,0,14,6,15,True,3,False,2.375,1,1,0,0,2.90548125
Feature Dev,High,Junior,C++,High,7,3,1,14,4,15,False,1,True,2.91666667,2,0,1,0,3.17951329
Design Review,High,Junior,Other,High,13,4,3,26,10,13,False,3,False,4.0625,1,1,2,0,5.10642956
Deployment,High,Tech Lead,JavaScript,Critical,3,2,2,6,6,14,True,2,False,1.5,2,0,0,0,1.7198475
Client Meeting,Medium,Mid,Go,Low,5,2,0,10,10,10,True,1,False,3.625,1,0,1,0,2.16157528
Code Review,Low,Senior,Python,Medium,8,3,0,16,10,16,False,1,False,2.08333333,2,1,0,0,2.96758333
Testing,High,Mid,Go,Critical,7,2,1,14,8,17,False,1,False,1.5,2,0,0,0,3.0232375
Bug Fix,Medium,Senior,JavaScript,Low,13,2,0,26,1,11,False,1,True,3.25,0,2,0,0,6.0121875
Testing,Medium,Senior,Python,Medium,11,4,2,22,10,11,True,0,False,3.4375,1,2,1,0,4.44288797
Design Review,Medium,Tech Lead,Python,Medium,4,3,3,8,10,15,True,2,False,3.5,1,1,1,0,2.11975313
Bug Fix,Medium,Junior,Python,High,2,3,3,4,1,12,True,0,False,3.5,1,1,1,0,1.05987656
Refactoring,High,Mid,C++,High,5,2,1,10,5,18,True,2,False,3.625,1,0,1,0,2.2317563
Bug Fix,High,Tech Lead,Java,Low,2,2,1,4,6,10,True,3,True,2.375,1,1,0,0,1.70794903
Feature Dev,Medium,Senior,Other,Low,13,4,0,26,2,9,False,1,False,3.625,2,0,2,0,5.03493375
Documentation,High,Senior,Other,Low,7,3,1,14,8,11,False,0,True,4.91666667,0,1,2,0,3.27405329
