task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Bug Fix,Medium,Mid,C++,Critical,2,4,2,4,3,18,True,2,False,2.5625,3,0,1,0,1.09378943
Feature Dev,Low,Senior,Go,Low,1,2,3,2,6,11,False,1,False,1.5,2,0,0,0,1.026025
Client Meeting,Medium,Tech Lead,Java,Critical,8,2,1,16,2,14,False,1,False,1.5,2,0,0,0,3.0058125
Feature Dev,Medium,Junior,Java,Low,1,3,1,2,10,11,True,2,False,2.66666667,1,2,0,0,0.837375
Testing,Low,Junior,Go,Low,9,4,1,18,6,11,False,1,False,4.375,0,3,0,1,3.21396281
Testing,Medium,Junior,Go,Medium,11,4,2,22,10,14,False,3,False,3.4375,1,2,1,0,4.50140625
Client Meeting,High,Junior,C++,Low,12,5,3,24,3,16,False,2,False,3.95,2,1,1,1,5.6352461
Testing,Medium,Senior,Go,Low,11,2,3,22,8,11,True,3,False,2.375,1,1,0,0,5.83672031
Code Review,Medium,Mid,Python,Low,8,2,0,16,8,9,True,2,False,2.375,1,1,0,0,3.85336875
Client Meeting,High,Junior,JavaScript,Critical,7,4,3,14,8,15,True,0,False,2.8125,1,3,0,0,3.14240883
Client Meeting,Low,Senior,Other,Low,8,3,1,16,4,13,False,1,False,2.08333333,2,1,0,0,3.42865417
Code Review,Medium,Tech Lead,JavaScript,High,1,4,0,2,1,13,False,0,True,5.1875,1,0,2,1,0.5
Refactoring,High,Senior,Java,Critical,2,2,1,4,4,13,False,0,True,2.375,1,1,0,0,0.98169156
Documentation,High,Tech Lead,Python,Low,11,5,1,22,8,14,True,3,True,5.15,0,2,2,1,5.29584421
Code Review,Medium,Tech Lead,JavaScript,Medium,8,3,2,16,1,9,True,2,False,5.58333333,0,1,1,1,3.03807
Documentation,Medium,Tech Lead,Java,Medium,2,5,0,4,3,17,False,2,False,2.7,3,1,1,0,0.93605
Documentation,High,Senior,Java,Low,2,5,1,4,7,9,True,1,False,3.55,2,1,2,0,1.17182315
Documentation,High,Senior,C++,High,5,5,2,10,5,10,False,2,True,3.4,1,3,1,0,2.5006212
Documentation,Low,Mid,Python,High,10,3,1,20,1,12,False,3,True,2.66666667,1,2,0,0,3.87585
Client Meeting,Medium,Mid,C++,Critical,9,4,1,18,9,9,False,2,False,3.0,2,1,1,0,3.09393625
Bug Fix,High,Tech Lead,Java,Medium,8,4,0,16,5,18,False,3,True,4.0625,1,1,2,0,3.69092762
Deployment,Medium,Mid,JavaScript,Medium,12,2,3,24,9,14,False,0,False,3.625,1,0,1,0,4.67873438
Deployment,High,Senior,JavaScript,Medium,2,2,0,4,4,11,False,1,False,3.25,0,2,0,0,0.95625
Testing,High,Senior,JavaScript,Low,4,3,2,8,2,14,True,3,False,4.91666667,0,1,2,0,2.26277975
Refactoring,Low,Tech Lead,Go,High,9,2,2,18,5,17,False,1,True,1.5,2,0,0,0,3.69369
Feature Dev,Medium,Junior,Go,Low,6,2,0,12,4,17,True,0,False,2.375,1,1,0,0,2.720025
Documentation,Low,Tech Lead,C++,Low,1,4,2,2,1,12,False,1,False,3.9375,1,2,0,1,0.71726188
Code Review,High,Senior,C++,Low,11,2,1,22,8,11,True,2,False,4.5,0,1,1,0,5.30345681
Feature Dev,Low,Senior,Java,Critical,2,3,0,4,2,11,False,2,False,4.16666667,1,1,0,1,0.66241917
Design Review,Medium,Mid,Other,Critical,1,3,3,2,6,10,False,1,True,2.91666667,2,0,1,0,0.82211239
Refactoring,High,Junior,Go,Low,13,2,2,26,10,13,False,3,False,2.375,1,1,0,0,7.1022875
Code Review,Medium,Senior,Java,Medium,13,2,1,26,8,13,True,1,False,2.375,1,1,0,0,5.61520313
Feature Dev,High,Junior,C++,Low,6,3,2,12,7,10,False,3,False,2.66666667,1,2,0,0,3.5728
Code Review,Medium,Junior,Java,High,4,4,3,8,7,16,True,0,False,1.9375,3,1,0,0,1.94330391
Documentation,Medium,Senior,Other,Low,3,2,2,6,8,16,True,2,True,2.375,1,1,0,0,2.11935281
Design Review,Medium,Tech Lead,Java,Medium,5,4,3,10,4,10,True,2,False,3.9375,1,2,0,1,2.38729805
Deployment,Medium,Senior,JavaScript,Low,4,5,1,8,5,16,True,3,False,3.55,2,1,2,0,2.05319441
Bug Fix,Low,Senior,Java,Low,13,5,2,26,7,12,False,2,False,3.45,2,2,0,1,5.02065025
Testing,High,Senior,C++,Low,8,5,1,16,8,14,False,3,True,3.05,2,2,1,0,4.5928935
Testing,High,Mid,JavaScript,Low,8,4,2,16,7,13,False,1,False,4.5,0,2,2,0,3.69138
Design Review,High,Tech Lead,C++,Low,8,5,3,16,7,18,True,3,False,3.05,2,2,1,0,4.7025851
Refactoring,Low,Senior,Java,Medium,4,5,0,8,5,9,True,0,True,2.2,3,2,0,0,1.646568
Code Review,Medium,Mid,C++,Critical,2,5,2,4,8,10,True,2,False,1.85,4,1,0,0,1.16895188
Deployment,High,Senior,C++,Critical,2,2,1,4,4,10,False,3,False,3.625,1,0,1,0,1.03778784
Feature Dev,Medium,Junior,Other,Medium,9,4,0,18,9,10,False,3,False,2.5625,3,0,1,0,3.67660313
Deployment,Medium,Mid,C++,Critical,10,3,3,20,10,13,False,1,False,3.5,1,1,1,0,3.47011438
Deployment,Medium,Senior,Other,Low,5,4,2,10,9,13,True,1,False,3.0,2,1,1,0,2.554398
Deployment,Medium,Mid,JavaScript,Critical,11,5,0,22,10,11,True,1,True,3.4,1,3,1,0,3.98536504
Client Meeting,High,Senior,Go,Medium,1,2,3,2,5,11,False,1,False,2.375,1,1,0,0,0.9910625
Refactoring,Medium,Mid,Go,Low,5,5,3,10,10,11,False,0,False,3.4,1,3,1,0,2.4311595
Documentation,Medium,Tech Lead,Go,Low,9,2,2,18,2,16,True,0,True,3.25,0,2,0,0,4.64526563
Bug Fix,Medium,Mid,Other,Medium,13,5,2,26,5,16,False,3,True,3.9,1,2,2,0,5.427466
Deployment,High,Senior,C++,Medium,12,4,3,24,4,11,False,1,False,4.5,0,2,2,0,4.992575
Refactoring,Medium,Junior,Java,Medium,11,4,0,22,8,15,False,0,False,3.5,2,1,0,1,3.8665
Refactoring,High,Tech Lead,Other,Low,8,2,0,16,4,14,True,1,False,2.375,1,1,0,0,4.28403938
Client Meeting,High,Senior,C++,High,13,5,1,26,4,15,False,1,False,3.05,2,2,1,0,5.15325352
Feature Dev,Medium,Junior,JavaScript,Critical,5,5,1,10,4,17,True,3,False,3.2,3,0,2,0,1.93210185
Testing,High,Junior,Java,Critical,11,3,1,22,7,13,False,3,False,3.5,1,1,1,0,4.20227037
Code Review,Medium,Senior,Python,Critical,9,4,1,18,7,18,True,0,False,2.5625,3,0,1,0,3.15516182
Deployment,Low,Tech Lead,Go,High,8,4,3,16,5,10,False,1,False,3.0625,3,0,0,1,2.77685297
Testing,Medium,Junior,Go,High,6,2,1,12,7,13,False,3,False,1.5,2,0,0,0,2.629125
Client Meeting,Medium,Senior,C++,Medium,8,5,3,16,1,16,False,1,True,2.55,2,3,0,0,4.0115625
Code Review,Low,Senior,JavaScript,Critical,4,2,1,8,9,17,False,0,False,2.375,1,1,0,0,1.32615938
Client Meeting,High,Senior,Python,Low,10,3,0,20,5,15,False,0,False,2.91666667,2,0,1,0,4.68324083
Bug Fix,High,Mid,Java,Critical,10,5,2,20,5,12,True,3,True,3.9,1,2,2,0,4.34290857
Refactoring,Low,Senior,Other,Medium,13,3,0,26,9,14,True,3,False,2.08333333,2,1,0,0,5.2072125
Client Meeting,Medium,Senior,Other,Medium,6,2,3,12,7,15,True,0,True,3.625,1,0,1,0,2.93356645
Documentation,High,Mid,Go,Medium,1,5,0,2,7,15,True,1,True,3.8,1,3,0,1,0.5591586
Feature Dev,High,Tech Lead,Java,Low,7,2,0,14,8,10,True,1,False,1.5,2,0,0,0,3.930465
Client Meeting,Medium,Mid,Python,Low,6,3,1,12,2,17,True,1,False,2.66666667,1,2,0,0,2.958725
Documentation,High,Junior,C++,Low,1,2,0,2,3,14,False,3,False,2.375,1,1,0,0,0.820325
Documentation,High,Junior,Go,Low,9,2,0,18,4,16,False,3,True,1.5,2,0,0,0,5.50671
Refactoring,Medium,Senior,Go,Low,3,4,1,6,8,15,True,2,False,3.875,0,3,1,0,1.57374164
Testing,Medium,Senior,Other,High,7,2,1,14,5,10,False,1,True,2.375,1,1,0,0,2.96288438
Refactoring,Medium,Senior,C++,High,1,2,0,2,8,16,False,0,False,2.375,1,1,0,0,0.5
Documentation,Medium,Senior,C++,Medium,13,2,2,26,1,15,False,1,False,4.5,0,1,1,0,4.753
Code Review,High,Tech Lead,Other,Low,8,3,3,16,5,11,False,3,False,4.16666667,1,1,0,1,4.12783708
Deployment,Medium,Tech Lead,Other,Critical,1,5,3,2,1,10,False,0,True,3.6,3,0,1,1,0.6726764
Refactoring,Medium,Tech Lead,Go,Critical,3,5,1,6,5,11,False,0,False,4.3,1,2,1,1,0.9342945
Testing,Low,Tech Lead,Other,Medium,2,3,3,4,8,17,False,3,False,2.08333333,2,1,0,0,1.463875
Bug Fix,Medium,Mid,Go,Low,13,3,0,26,10,17,True,1,False,2.91666667,2,0,1,0,5.66570331
Bug Fix,Medium,Tech Lead,JavaScript,High,8,4,3,16,6,13,False,3,False,3.0,2,1,1,0,3.2759325
Code Review,Low,Junior,Java,Medium,13,2,0,26,5,9,True,2,False,1.5,2,0,0,0,5.2521
Feature Dev,High,Junior,Other,Critical,3,2,3,6,6,16,False,2,False,5.75,0,0,2,0,1.3786745
Bug Fix,Medium,Tech Lead,JavaScript,High,1,5,3,2,7,18,True,3,True,2.55,2,3,0,0,1.16255081
Bug Fix,Low,Mid,Other,High,7,5,0,14,5,11,False,2,False,3.1,3,1,0,1,2.197692
Refactoring,High,Senior,JavaScript,Low,4,2,0,8,5,10,False,0,False,2.375,1,1,0,0,1.98605
Code Review,High,Junior,Java,Low,8,4,1,16,6,15,True,3,False,3.0,2,1,1,0,4.39569323
Feature Dev,High,Senior,Java,Critical,5,2,0,10,6,14,False,2,False,5.75,0,0,2,0,1.697875
Client Meeting,Low,Tech Lead,Go,Medium,5,2,3,10,7,11,False,1,False,3.25,0,2,0,0,2.203125
Client Meeting,Medium,Mid,Python,Medium,11,4,1,22,5,12,False,1,False,3.0,2,1,1,0,4.284975
Deployment,High,Mid,Go,Low,7,3,3,14,9,18,False,3,False,2.66666667,1,2,0,0,4.22143333
Deployment,High,Senior,Python,Low,6,2,3,12,10,14,True,3,False,4.5,0,1,1,0,3.44087494
Documentation,Low,Tech Lead,Java,High,12,2,0,24,6,10,True,0,False,2.375,1,1,0,0,4.005855
Design Review,Medium,Mid,Other,Medium,13,4,3,26,2,9,True,2,False,4.5625,1,1,1,1,4.92705281
Client Meeting,Low,Mid,Python,Critical,2,2,3,4,5,16,False,2,False,2.375,1,1,0,0,1.14266562
Code Review,High,Junior,Java,Critical,6,4,0,12,1,16,True,2,False,3.4375,1,2,1,0,2.37836301
Deployment,High,Senior,Go,Critical,11,4,3,22,8,18,False,2,True,2.8125,1,3,0,0,5.12195922
Documentation,High,Junior,Go,Medium,13,4,3,26,6,11,True,3,True,2.375,2,2,0,0,7.62740344
Client Meeting,High,Junior,Python,Low,6,5,0,12,1,10,True,3,True,4.3,1,2,1,1,3.16538977
Design Review,Low,Tech Lead,Python,High,9,4,3,18,5,18,True,3,False,3.0625,3,0,0,1,3.39172755
Documentation,Medium,Senior,JavaScript,Medium,4,4,2,8,7,18,False,1,False,1.9375,3,1,0,0,2.00625
Feature Dev,Low,Senior,Go,High,11,2,1,22,8,12,True,0,False,2.375,1,1,0,0,3.81112594
Refactoring,Medium,Senior,C++,Medium,10,4,3,20,9,18,False,3,False,1.5,4,0,0,0,4.86875
Feature Dev,Medium,Tech Lead,Java,Low,12,2,1,24,6,11,True,3,False,2.375,1,1,0,0,5.95005469
Testing,Medium,Tech Lead,Java,High,7,5,1,14,2,14,False,2,False,2.55,2,3,0,0,2.7570375
Bug Fix,Medium,Senior,Java,High,7,4,3,14,3,17,False,3,False,3.4375,1,2,1,0,2.87639859
Code Review,Medium,Senior,Go,Medium,11,4,1,22,10,12,True,1,False,3.9375,1,2,0,1,4.18903242
Feature Dev,Low,Senior,Python,High,9,2,2,18,5,11,False,1,False,2.375,1,1,0,0,3.214575
Refactoring,Low,Mid,Other,Medium,8,2,2,16,5,17,True,3,False,2.375,1,1,0,0,3.5854875
Code Review,Medium,Tech Lead,Other,Critical,6,3,2,12,2,9,False,3,False,3.5,1,1,1,0,2.2879875
Bug Fix,Medium,Mid,JavaScript,High,4,4,3,8,8,9,True,2,False,4.125,2,0,1,1,1.74830906
Code Review,High,Senior,C++,Low,9,2,2,18,5,9,False,0,False,2.375,1,1,0,0,4.792425
Design Review,Medium,Senior,JavaScript,High,3,5,1,6,6,10,False,1,False,1.85,4,1,0,0,1.3147875
Client Meeting,Medium,Tech Lead,C++,Medium,12,4,2,24,4,13,False,2,False,3.4375,1,2,1,0,4.77149063
Documentation,High,Senior,Python,Critical,5,4,3,10,3,16,False,3,False,3.5,2,1,0,1,2.27815937
Documentation,Low,Senior,Java,Critical,12,3,0,24,3,16,False,1,False,2.08333333,2,1,0,0,3.74134583
Refactoring,Low,Senior,Go,High,8,4,3,16,10,12,False,3,False,3.0625,3,0,0,1,2.93876859
Testing,Low,Senior,Java,Critical,2,4,3,4,3,11,True,0,False,2.375,2,2,0,0,1.02464578
Code Review,High,Senior,Go,Medium,9,4,1,18,2,9,False,2,True,3.875,0,3,1,0,4.34168969
Feature Dev,Low,Mid,JavaScript,Low,3,5,3,6,10,11,True,2,True,3.8,1,3,0,1,1.90014074
Documentation,Medium,Junior,Other,High,1,5,0,2,1,10,False,3,False,3.1,3,1,0,1,0.5655825
Code Review,Medium,Mid,Java,Low,11,3,2,22,6,14,False,1,True,2.91666667,2,0,1,0,5.375546
Client Meeting,Medium,Mid,Java,Medium,1,2,0,2,10,14,False,3,False,3.25,0,2,0,0,0.65625
Testing,Medium,Senior,Python,Low,4,3,0,8,4,12,True,3,True,1.5,3,0,0,0,2.47429875
Documentation,Medium,Senior,Java,Medium,1,3,2,2,8,13,False,2,False,4.16666667,1,1,0,1,0.762375
Testing,Low,Tech Lead,Java,Medium,10,5,0,20,3,14,False,1,True,3.1,3,1,0,1,3.6538425
Refactoring,Medium,Mid,Go,Medium,7,4,3,14,4,11,False,2,False,4.5625,1,1,1,1,2.76733125
Feature Dev,Medium,Senior,Other,Low,13,2,3,26,5,15,True,2,False,1.5,2,0,0,0,6.92566875
Feature Dev,High,Senior,Other,Low,11,4,3,22,3,12,False,3,True,3.625,2,0,2,0,6.07137011
Deployment,Medium,Senior,JavaScript,High,8,5,1,16,1,11,False,1,False,1.85,4,1,0,0,3.1282875
Code Review,High,Tech Lead,Other,Low,13,4,2,26,4,17,True,2,False,4.125,2,0,1,1,6.1540479
Deployment,Medium,Senior,Java,Critical,11,5,3,22,4,15,False,2,True,3.45,2,2,0,1,4.16045197
Bug Fix,High,Senior,Python,Low,1,2,2,2,10,12,False,3,False,2.375,1,1,0,0,1.1441375
Bug Fix,High,Senior,Java,Low,11,3,3,22,1,9,False,3,True,2.66666667,1,2,0,0,6.79576333
Client Meeting,Medium,Tech Lead,Go,Low,3,5,1,6,9,12,False,0,True,2.2,3,2,0,0,1.617165
Documentation,Medium,Mid,Python,Low,10,4,0,20,7,16,False,3,True,3.4375,1,2,1,0,4.68416334
Client Meeting,High,Senior,JavaScript,High,4,4,2,8,4,13,False,0,True,3.0,2,1,1,0,1.9522899
Design Review,Medium,Tech Lead,Go,High,9,2,3,18,10,10,False,3,False,3.625,1,0,1,0,3.48899906
Design Review,Medium,Mid,Go,Low,10,3,1,20,9,13,True,0,False,3.5,1,1,1,0,4.30074356
Bug Fix,Medium,Senior,Other,Medium,7,4,2,14,1,15,True,1,False,1.9375,3,1,0,0,3.3705
Documentation,High,Senior,Java,Medium,10,4,1,20,7,17,False,3,False,4.375,0,3,0,1,4.22779688
Testing,Medium,Tech Lead,C++,High,7,5,2,14,2,11,True,2,True,4.3,1,2,1,1,2.79299097
Documentation,Medium,Senior,Go,High,7,5,2,14,9,15,False,3,False,3.45,2,2,0,1,2.6962425
Design Review,Medium,Tech Lead,Go,Medium,9,4,3,18,6,12,False,1,False,1.5,4,0,0,0,4.25375
Testing,Low,Senior,Python,Critical,9,5,1,18,5,16,True,1,False,2.55,2,3,0,0,3.02916731
Client Meeting,Medium,Senior,Go,Medium,4,4,3,8,6,12,False,0,False,3.0,2,1,1,0,1.889075
Code Review,Medium,Mid,JavaScript,High,3,3,2,6,1,18,False,1,False,5.0,1,0,1,1,1.12608
Bug Fix,Medium,Junior,JavaScript,Medium,8,4,2,16,10,9,False,3,False,3.0,2,1,1,0,3.5017
Documentation,Medium,Senior,JavaScript,Low,5,2,2,10,9,13,False,2,False,5.75,0,0,2,0,2.19725
Code Review,High,Junior,Other,Medium,8,2,3,16,8,10,True,1,True,2.375,1,1,0,0,4.79404406
Documentation,Medium,Mid,Java,Critical,3,4,3,6,9,10,False,2,False,4.375,0,3,0,1,1.31647734
Testing,Medium,Mid,Other,High,13,2,1,26,6,18,True,0,True,3.625,1,0,1,0,4.95618332
Design Review,High,Tech Lead,Java,High,2,2,1,4,5,9,True,3,False,2.375,1,1,0,0,1.27037531
Bug Fix,High,Tech Lead,C++,Medium,2,5,1,4,8,11,False,2,False,3.55,2,1,2,0,1.1012805
Testing,Low,Mid,Other,Critical,1,2,2,2,6,12,False,0,False,3.25,0,2,0,0,0.5259375
Refactoring,Medium,Tech Lead,Other,Medium,7,5,0,14,9,9,False,1,False,2.9,1,4,0,0,2.7695
Client Meeting,Low,Tech Lead,Python,Critical,7,2,0,14,2,15,False,3,False,2.375,1,1,0,0,2.35205625
Client Meeting,Medium,Tech Lead,C++,Low,7,5,0,14,8,15,True,3,False,4.3,1,2,1,1,2.9152431
Client Meeting,High,Tech Lead,C++,Critical,12,2,0,24,10,10,False,0,False,2.375,1,1,0,0,4.604025
Design Review,Medium,Senior,Go,Critical,9,5,3,18,2,18,True,2,False,2.75,4,0,0,1,3.46833867
Bug Fix,Medium,Junior,C++,High,4,4,0,8,10,16,False,0,False,4.5625,1,1,1,1,1.15506
Client Meeting,High,Tech Lead,Python,Critical,3,4,0,6,3,13,False,1,False,5.625,0,1,2,1,0.951677
Deployment,Medium,Tech Lead,Go,Low,12,3,2,24,4,16,True,1,True,3.58333333,2,0,0,1,5.77939863
Testing,Medium,Junior,C++,Low,5,2,0,10,10,14,True,1,False,3.25,0,2,0,0,2.27390625
Design Review,Medium,Mid,Go,Low,6,3,1,12,9,16,True,0,False,4.16666667,1,1,0,1,2.49487219
Deployment,High,Senior,C++,Critical,9,4,1,18,10,14,False,1,False,4.125,2,0,1,1,3.06822588
Design Review,Medium,Tech Lead,Other,Low,3,4,0,6,4,13,False,0,False,3.625,2,0,2,0,1.139985
Testing,High,Senior,Java,Critical,2,5,3,4,10,16,False,3,False,3.4,1,3,1,0,1.28053095
Code Review,Low,Senior,Java,Critical,13,4,1,26,4,12,True,3,False,1.9375,3,1,0,0,4.59283289
Refactoring,Medium,Junior,Java,Low,5,2,1,10,4,16,True,2,False,4.5,0,1,1,0,2.30371969
Feature Dev,High,Senior,JavaScript,Low,13,3,2,26,5,17,True,0,False,4.75,0,2,0,1,5.94325463
Feature Dev,High,Mid,Java,Low,9,4,2,18,6,16,False,2,True,2.375,2,2,0,0,5.50913
Feature Dev,Medium,Junior,Go,High,5,3,0,10,5,12,False,2,True,2.91666667,2,0,1,0,2.01582975
Feature Dev,Medium,Junior,Other,Critical,6,2,2,12,4,10,False,2,False,2.375,1,1,0,0,2.41878125
Testing,High,Senior,Java,Low,10,3,0,20,8,16,False,0,False,3.5,1,1,1,0,4.540085
Documentation,Low,Senior,Go,Medium,12,3,0,24,8,12,False,1,True,1.5,3,0,0,0,4.98355
Client Meeting,Low,Senior,JavaScript,High,6,2,3,12,1,9,True,1,True,3.25,0,2,0,0,2.64097969
Bug Fix,Medium,Junior,Java,High,6,5,2,12,4,16,True,1,False,3.95,2,1,1,1,2.1969738
Feature Dev,High,Tech Lead,Python,Low,2,4,2,4,3,14,True,1,False,3.5,2,1,0,1,1.33974225
Testing,Low,Mid,C++,High,9,4,2,18,1,15,True,2,False,3.5,2,1,0,1,3.10576613
Refactoring,Medium,Tech Lead,Go,High,11,5,0,22,2,9,True,0,False,3.05,2,2,1,0,3.82151385
Bug Fix,Medium,Mid,Python,High,5,5,2,10,2,17,True,3,False,2.7,3,1,1,0,2.29987485
Design Review,Low,Senior,C++,Critical,3,4,3,6,4,10,False,0,False,2.375,2,2,0,0,1.27611563
Documentation,High,Junior,JavaScript,High,7,4,1,14,8,15,False,1,False,5.0,0,2,1,1,2.442186
Documentation,Medium,Tech Lead,JavaScript,Low,7,2,2,14,4,11,True,0,True,3.625,1,0,1,0,3.50998653
Feature Dev,Medium,Junior,C++,Critical,4,4,1,8,6,12,False,0,False,3.0625,3,0,0,1,1.33805273
Client Meeting,Low,Junior,Other,Low,6,2,1,12,9,16,False,2,False,2.375,1,1,0,0,2.70923125
Testing,Medium,Tech Lead,Java,Low,1,5,0,2,3,15,False,2,False,3.9,1,2,2,0,0.561462
Refactoring,Medium,Mid,Python,High,4,2,3,8,2,10,True,2,False,3.625,1,0,1,0,1.89488742
Refactoring,Low,Senior,C++,Medium,7,3,2,14,1,10,False,3,False,2.08333333,2,1,0,0,3.107
Refactoring,Medium,Mid,Other,Critical,8,3,3,16,8,18,False,3,False,4.33333333,1,0,2,0,2.78784417
Refactoring,Low,Senior,Python,Medium,3,4,2,6,8,17,False,0,False,2.8125,1,3,0,0,1.3239375
Testing,Low,Mid,JavaScript,Medium,3,2,3,6,3,12,True,0,True,2.375,1,1,0,0,1.73401594
Client Meeting,Low,Junior,Other,Low,10,5,1,20,2,13,False,2,False,3.45,2,2,0,1,3.82848813
Testing,Medium,Senior,Go,Critical,10,3,0,20,6,11,False,3,False,2.08333333,2,1,0,0,3.63977083
Code Review,High,Senior,Other,Low,5,5,1,10,9,18,True,1,True,3.05,2,2,1,0,2.97759621
Feature Dev,Medium,Tech Lead,Java,Low,5,4,1,10,3,11,False,2,True,4.0625,1,1,2,0,2.39724822
Refactoring,Medium,Tech Lead,Python,Critical,4,3,2,8,9,10,False,3,False,1.5,3,0,0,0,1.91675
Feature Dev,Medium,Mid,Other,Medium,13,5,2,26,4,10,True,0,False,3.55,2,1,2,0,5.00779125
Client Meeting,Low,Junior,Java,Low,8,3,1,16,5,15,True,1,True,4.16666667,1,1,0,1,3.36856664
Deployment,Medium,Senior,Other,Medium,2,5,3,4,9,17,False,2,False,3.1,3,1,0,1,1.3017375
Design Review,High,Tech Lead,Java,High,13,2,1,26,7,18,False,3,False,1.5,2,0,0,0,5.931675
Bug Fix,High,Mid,Java,Medium,6,2,1,12,1,16,True,0,False,1.5,2,0,0,0,3.1318875
Refactoring,High,Junior,Python,Critical,12,4,0,24,2,10,True,3,False,4.5,0,2,2,0,4.27235288
Testing,Medium,Mid,Python,Critical,5,3,0,10,3,13,False,3,False,4.33333333,1,0,2,0,1.62330167
Client Meeting,Medium,Tech Lead,Other,Low,2,5,1,4,10,16,False,1,False,1.85,4,1,0,0,1.1636625
Code Review,Low,Tech Lead,Java,High,6,3,0,12,5,12,True,2,False,2.66666667,1,2,0,0,2.15586
Code Review,Medium,Mid,JavaScript,Critical,6,3,0,12,4,10,False,1,True,2.66666667,1,2,0,0,2.25958333
Code Review,Medium,Mid,JavaScript,Low,2,2,3,4,2,11,True,1,False,1.5,2,0,0,0,1.59823125
Deployment,High,Tech Lead,Python,Critical,8,2,3,16,7,14,False,2,False,1.5,2,0,0,0,3.7725125
Code Review,Medium,Mid,Python,High,13,4,2,26,6,11,False,1,False,3.4375,1,2,1,0,4.5374175
Testing,High,Junior,JavaScript,Medium,3,5,0,6,4,10,True,0,True,4.3,1,2,1,1,1.29775338
Refactoring,High,Mid,Go,Low,12,2,0,24,6,10,False,0,False,5.75,0,0,2,0,4.851528
Client Meeting,Low,Mid,Python,Critical,1,2,3,2,1,14,False,3,False,2.375,1,1,0,0,0.92580938
Design Review,Medium,Senior,Go,Critical,1,3,0,2,3,10,False,0,False,4.08333333,0,2,1,0,0.5
Deployment,Medium,Junior,Other,Medium,1,2,1,2,1,11,False,3,False,2.375,1,1,0,0,0.8340625
Client Meeting,Low,Junior,Python,High,9,4,0,18,7,18,False,1,False,2.8125,1,3,0,0,2.88388125
Client Meeting,High,Mid,JavaScript,Low,7,2,0,14,1,10,True,1,True,3.25,0,2,0,0,3.95443125
Deployment,Low,Senior,Other,High,6,2,0,12,8,12,True,3,True,1.5,2,0,0,0,2.62109925
Deployment,Low,Mid,JavaScript,Medium,11,5,2,22,1,15,False,2,False,2.9,1,4,0,0,4.2593
Feature Dev,Medium,Tech Lead,Java,Low,2,2,1,4,10,15,False,1,False,2.375,1,1,0,0,1.13334375
Bug Fix,High,Mid,Java,High,1,2,1,2,9,11,False,3,False,1.5,2,0,0,0,0.839475
Design Review,Low,Junior,C++,Critical,5,2,1,10,1,15,False,1,True,1.5,2,0,0,0,1.96466875
Design Review,Medium,Junior,JavaScript,Medium,5,3,3,10,1,12,False,3,False,5.0,1,0,1,1,2.1505
Client Meeting,Medium,Senior,Go,Critical,9,5,3,18,7,16,False,3,False,2.35,4,0,1,0,3.52380994
Design Review,Medium,Mid,Other,Medium,11,4,2,22,9,13,False,1,True,4.125,2,0,1,1,4.34148
Documentation,Medium,Senior,JavaScript,Critical,4,3,0,8,8,17,True,3,False,2.08333333,2,1,0,0,1.68868438
Testing,High,Mid,Java,Low,12,3,0,24,4,10,False,2,False,4.16666667,1,1,0,1,5.32984833
Deployment,High,Mid,Go,Low,6,5,2,12,6,15,False,0,False,4.45,2,0,2,1,2.62876185
Design Review,High,Senior,Python,High,6,5,3,12,1,15,True,1,True,2.55,2,3,0,0,3.34612451
Bug Fix,Medium,Mid,C++,Medium,11,4,2,22,9,16,False,1,False,5.625,0,1,2,1,3.6312
Feature Dev,Low,Junior,Java,Low,3,2,0,6,4,17,True,2,False,1.5,2,0,0,0,1.51536
Testing,High,Junior,Other,Critical,1,3,0,2,7,18,True,0,False,2.66666667,1,2,0,0,0.5
Refactoring,Medium,Junior,Go,High,10,3,3,20,7,12,True,3,True,2.08333333,2,1,0,0,4.91705156
Feature Dev,Low,Mid,Java,Medium,3,5,2,6,2,15,False,3,False,3.45,2,2,0,1,1.48029
Feature Dev,High,Junior,Java,High,12,5,2,24,7,11,False,3,False,3.05,2,2,1,0,5.0622651
Feature Dev,Low,Tech Lead,Other,Medium,4,3,1,8,9,18,True,1,True,2.66666667,1,2,0,0,1.886885
Bug Fix,Medium,Senior,Other,Low,3,3,2,6,9,17,False,2,False,2.91666667,2,0,1,0,1.73076292
Code Review,Medium,Junior,Go,Critical,1,3,2,2,10,11,False,3,False,2.91666667,2,0,1,0,0.78671042
Testing,Medium,Tech Lead,Python,High,9,3,0,18,10,9,False,3,True,2.08333333,2,1,0,0,3.8449125
Bug Fix,High,Mid,C++,Medium,13,4,2,26,8,9,False,3,True,4.5,0,2,2,0,5.953255
Client Meeting,Low,Mid,Python,Critical,13,5,2,26,10,13,False,0,False,1.85,4,1,0,0,4.2647475
Client Meeting,Medium,Tech Lead,C++,Low,8,2,0,16,6,13,True,3,False,3.625,1,0,1,0,3.60262547
Feature Dev,Medium,Mid,Other,Low,11,4,0,22,10,15,False,1,False,3.0625,3,0,0,1,4.45267969
Design Review,High,Mid,Go,Low,7,3,0,14,2,9,False,2,True,3.5,1,1,1,0,3.71299995
